source,target
Mick Jagger,Keith Richards
Mick Jagger,Morrissey
Duncan Cowell,Wiggy
Tim Young,Grant Showbiz
Cruel Country,Sky Blue Sky
Sky Blue Sky,Manuel Presti
Sky Blue Sky,Slant Magazine
Sky Blue Sky,Neil Young or Television
Sky Blue Sky,Rob Sheffield
Sky Blue Sky,"Billboard, Paste, Uncut"
Sky Blue Sky,The Byrds and Fairport Convention
Sky Blue Sky,James Brubaker
United States,Roselle
The New York Times,Cruel Country Wilco
Roselle,Teddy Morgan
Roselle,Lawrence Azerrad
Roselle,Tom Schick
Roselle,Mark Greenberg
Roselle,IL
Lawrence Azerrad,David Trumfio
Mark Greenberg,Dave Crawford
Chris Corsano,Fillmore
Chris Corsano,Fred Lonberg-Holm
Chris Corsano,Darin Gray
Chris Corsano,Tim Barnes
Chris Corsano,Nickel Creek
Chris Corsano,David Cossin
Fillmore,Fillmore Wooden Box Set
Fillmore,McDonald Theatre
Darin Gray,Jeff
Drumkit Quartets,Meet the Composer
Portland,McDonald Theatre
Birddog,Paul K.Circa
Paul K.Circa,Reach
Paul K.Circa,Elliott Smith
Paul K.Circa,Trackhouse
IL,the University of Kentucky
IL,Belleville
Glenn,Coomer
College of Fine Arts,UK
USA,Irving Park
Fred Katz,Lonberg-Holm Quartet
Simon Joyner,"Paul K & The Weathermen - ""Love"
Threeway,Jim O'Rourke - Halfway
John Luther Adams - Ilimaq,Ed O'Brien
Here & Now,Mark Perrys'
Here & Now,Street-Level Studio with Kif Kif
Here & Now,Blank Space
Here & Now,José Gross
Androids Of Mu,The Instant Automatons & Take
Androids Of Mu,DIY
Androids Of Mu,World Domination Enterprises
Androids Of Mu,Brian Brain
Androids Of Mu,Fuck Off Records
Frank Chickens,Kazuko Hohki
"William Bloke
Bloke","Bloke
Mermaid Avenue Vol"
"William Bloke
Bloke",Wilco & Natalie Merchant
Love & Justice,Johnny Clash
Love & Justice,England
"Sister
Meat Is Murder
Work Is A",Shakespeare
Sam Jones,Scott Tobias
Sam Jones,David Fricke
Sam Jones,Los Angeles
Reprise,A&R
Reprise,Klein
Bob Dylan,Margie
Bob Dylan,Hank Williams
Mike Heidorn,Billboard Heatseekers
Mike Heidorn,Jim Boquist
Mike Heidorn,Dade Farrar
Mike Heidorn,Belleville
Mike Heidorn,Boquist
Mike Heidorn,Bill Belzer
"Farrar, Tweedy",Lauren Frey
Dave Boquist,"Farrar, Heidorn"
Dave Boquist,Jim Boquist
Jim Boquist,Conan O'Brien
Jim Boquist,80–84  Farrar
Jim Boquist,Boquist
Derry De Borja,Chris Masterson
Derry De Borja,Dave Bryson
Derry De Borja,Andrew Duplantis
Plebes,Wade
Plebes,Dade Farrar
Plebes,psychedelic rock group
Belleville,née Werkmeister
Belleville,Buck
Belleville,Charlie Langrehr
Belleville,Boquist
Spencer,Sukierae
Spencer,Sam
Spencer,Blisters
Spencer,Patrick Sansone
Spencer,Jeff
Spencer,Susie
née Werkmeister,JoAnn Tweedy
née Werkmeister,Bob
Bob,Michael Corcoran
Alton & Southern Railroad,Bob Tweedy
Alton & Southern Railroad,JoAnn
Alton & Southern Railroad,East St. Louis
Greg Tweedy,Debbie Voll
Greg Tweedy,Steven Tweedy
Belleville Area College,Southern Illinois University
Belleville Area College,Edwardsville
Southern Illinois University,Wade Farrar
Southern Illinois University,the United States Army
Wade,Dade Farrar
Wade,Heidorn
Wade Farrar,the United States Army
Heidorn,Coffee Creek
Heidorn,Belzer
Coffee Creek,Mark Ortmann
Coffee Creek,The Bottle Rockets'
Sue Miller,Irving Park
Sire Records,Rockville
Sire Records,Rockville Records
Rockville,Massachusetts
Billboard Heatseekers,Bill Belzer
Coomer,Vaquero
Coomer,Horas Perdidas
Coomer,Josh Hoyer
Coomer,John
Coomer,Sugar
Coomer,Belzer
Johnston,Jesse Greene
Noah Levy,Gary Louris
Noah Levy,Marc Perlman
Noah Levy,Soul Asylum
Noah Levy,Dan Murphy
Noah Levy,Jayhawks
Noah Levy,Honeydogs
Noah Levy,Kraig Johnson
Scott Summit,Golden Smog
William H. Gass,Henry Miller
William H. Gass,John Fante
William H. Gass,Harold Bloom
William H. Gass,Tropic of Cancer
A&R,the Yankee Hotel Foxtrot
A&R,Klein
A&R,David Kahne
A&R,Mio Vukovic
Woody Guthrie,Charles Wright
Woody Guthrie,the Billy Bragg & Wilco Mermaid Avenue
Woody Guthrie,Nora Guthrie
Woody Guthrie,Oklahoma
Woody Guthrie,Billy Bragg & Wilco
Woody Guthrie,American Songwriter Magazine
Woody Guthrie,Margie
Woody Guthrie,the Flying Burrito Brothers
Woody Guthrie,Nora
America Online,Time Warner
America Online,Reprise Records'
Time Warner,AOL
AOL Time Warner,AOL
the Yankee Hotel Foxtrot,David Kahne
David Kahne,David Trumfio
David Kahne,Klein
the Recording Industry Association of America,RIAA
Scott McCaughey,Patrick Sansone
Scott McCaughey,Lucius
Scott McCaughey,Typewriter
Schmilco,Metacritic
McDonald Theatre,Arcata
McDonald Theatre,Humboldt State University
McDonald Theatre,Seattle
McDonald Theatre,San Francisco
McDonald Theatre,Eugene
McDonald Theatre,Moore Theater
Fugazi,Brendan Canty
Fugazi,Christoph Green
Mavis Staples,Cherry
Corsicana Lemonade,White Denim
Portlandia,Parks and Recreation
Sukierae,Patrick Sansone
Sukierae,Lucius
Susan Tweedy,Jeff
Susan Tweedy,Instagram
Jeff,Narrator
Jeff,ASIN
Jeff,Jim Elkington
Jeff,Spencer Tweedy
Jeff,Liam Cunningham
Jeff,Jay
Clash,London
London,Virgin Books
an Epiphone Casino,Gibson SG Standard
an Epiphone Casino,Gibson
Custom Shop,Maestro
Custom Shop,Custom Shop Vintage Original Spec
Miller,Sue
Lincoln,Bardo
"Wilco
Wilco:",Peter
"Wilco
Wilco:",Daniel Nadel
"Wilco
Wilco:","Tupelo
Wilco"
"Wilco
Wilco:",Buchanan-Smith
New York,Guthrie
New York,Coney Island
New York,Dylan
New York,Wenner Books
New York,Wenner Books Retrieved
New York Public Library,Lawrence Lessig
New York Public Library,Steven Johnson
Internet Archive,Community Audio
Louisiana,Bluerunners
Louisiana,Lafayette
Phi Kappa Tau,the University of Mississippi
Phi Kappa Tau,Mandeville High School
Laurie Stirratt,Oxford
Laurie Stirratt,Cary Hudson
Laurie Stirratt,Mississippi
Clockhammer,Nashville
Nashville,Dowling Press
Vaquero,Chetes
Horas Perdidas,"Wilco,"
Josh Hoyer,Toy Horses
Josh Hoyer,Tim Finn
Josh Hoyer,Steve Earle
Josh Hoyer,Emmylou Harris
Josh Hoyer,Malcolm Holcombe
Josh Hoyer,Frontier Ruckus
Josh Hoyer,Sons of Bill
Josh Hoyer,Will Hoge
Josh Hoyer,Arlo McKinley
The A.V. Club and,Pitchfork
Pitchfork,Marc Hogan
Pitchfork,Hogan
Pitchfork,PopMatters and Rolling Stone
Pitchfork,Sam Sodomsky
Pitchfork,Brent Sirota
Kicking Television,Day Wilco
Rick Parenti,Patrick Newbery
Rick Parenti,Nick Broste
Yahoo,Ben Gilbert
Charles Wright,6:13
Charles Wright,Yusef Rahman
Spencer Tweedy,Patrick Sansone
Spencer Tweedy,Dorian Gehring
Spencer Tweedy,Marrow
Spencer Tweedy,Liam Kazar
the UK,Kirsty MacColl
the UK,Albums Chart
Spy vs Spy,Mad
Richard,Bobby Troup
Richard,John Cale
Wiggy,Steve Goldstein
Roy Harper,T. Rex
Roy Harper,Phil Niblock
Natalie Merchant,Utah Phillips'
Natalie Merchant,Dublin
Natalie Merchant,Boston
the Billy Bragg & Wilco Mermaid Avenue,Sand
Nora Guthrie,Guthrie
Nora Guthrie,the Woody Guthrie Foundation
Guthrie,Music: Bragg
Guthrie,Ingrid Bergman
Guthrie,Corey Harris
Guthrie,Words & Music
Guthrie,Music: Bragg/Tweedy/Bennett
Guthrie,Wilco/Bragg/
Guthrie,Guthrie &
Guthrie,"Guest""(All"
Guthrie,Nonesuch Records on Record Store Day
Guthrie,Margie
Guthrie,Arlo
Guthrie,Huntington
Oklahoma,California
Oklahoma,Nora
Oklahoma,Okemah
Oklahoma,Pampa
California,Santa Clarita
Nora,Woody
Nora,MTV
Boston,Massachusetts
Corey Harris,Peter Yanowitz
Woody,Elisha A. Hoffman
Mellotron,Patrick Sansone
Mellotron,Electric Sitar
Mellotron,Typewriter
"Metacritic

Mermaid Avenue","Wayback Machine
Mermaid Avenue Vol"
Peter Yanowitz,Elizabeth Steen
Best Contemporary Folk Album,the Pazz & Jop Critics
Margie,Arlo
Arlo,Dylan
National,Grace Potter
Michael Hann,Guardian
Guardian,Neil Young or Television
Harry Nilsson,Nilsson Schmilsson
Stefania Lusini,Joan Cornellà
Metacritic,Josh Modell
Karen Waltuch,Robert Ludwig
Santa Clarita,PLYRZ Studios
Manuel Presti,Robert Ludwig
Rome,Italy
Rome,Presti
Italy,Denmark
Crispin Porter,Bogusky
Denmark,Spain
Denmark,the United Kingdom
Denmark,Switzerland
Rob Sheffield,Fleetwood Mac
Rob Sheffield,Television
Rob Sheffield,Peter Green-era
Rob Sheffield,Impossible Germany
Los Angeles Times,Richard Cromelin
Prefix Magazine,Andrew C. Bradick
Slant Magazine,Jonathan Keefe
Joan Anderman,The Boston Globe
Neil Young or Television,Dorian Lynskey
John Walshe,Hot Press
Dusted Magazine,Brandon Kreitler
Dusted Magazine,Doug Freeman
Dusted Magazine,The Austin Chronicle
Electric Guitar,Loops
Electric Guitar,Lap Steel Guitar
Electric Guitar,Lead Electric Guitar
Electric Guitar,Lead Electric
Bass,Electric Sitar
Piano,Electric Sitar
Robert Ludwig,Azerrad
Robert Ludwig,Jason Tobias
Robert Ludwig,Tom Gloady
Robert Ludwig,Nathaniel Murphy
Robert Ludwig,Frack Ockenfels
Robert Ludwig,Violin
Robert Ludwig,Kevin Dean
Robert Ludwig,Viola
George Lucas,Stephen Colbert
Top Rock Albums,Billboard 200
Lucius,Jess Wolfe
Lucius,Holly Laessig
Jess Wolfe,Background Vocals
Holly Laessig,"2,5,6,8–10,17,20"
Richard Linklater,Boyhood
Stereogum,SoundCloud
Electric Sitar,Keyboard
Electric Sitar,Cassette
Background Vocals,"2,5,6,8–10,17,20"
Typewriter,Vibraphone
Typewriter,"5,6,11–13,16"
AllMusic,Jason Ankeny
Willie Nelson,Spicewood
Kingsize Soundlabs,Dave Trumfio
Kingsize Soundlabs,Mike Hagler
Mike Hagler,David Trumfio
Sum,Arizona
4–8,6–14
David Trumfio,Steve Chadie
David Trumfio,David Campbell
David Trumfio,Chris Grainger
David Trumfio,Russ Long
David Trumfio,House
David Trumfio,String
David Trumfio,Larry Greenhill
David Trumfio,Mitch Easter
Sima Cunningham,Kazar
Kazar,Cosmic Country Showcase
Kazar,Wisconsin
Kazar,Sullivan Davis
Kazar,Andrew Sa
Kazar,Milwaukee
Rockville Records,Giant Records
Rockville Records,Tenenbaum
Hank Williams,Black Flag
Hank Williams,Dinosaur Jr.
psychedelic rock group,Groupies
Charlie Langrehr,Newsboys
Charlie Langrehr,B St Bar
Charlie Langrehr,Sammy
Charlie Langrehr,Snowmonkeys
Wagner,Elvis
Johnny Thunders,Warren Zevon
Matt Allison,Champaign
Debbie Southwood-Smith,Giant Records
Debbie Southwood-Smith,CBGB
Debbie Southwood-Smith,Jay Fialkov
Massachusetts,Long View Farm
Massachusetts,North Brookfield
Massachusetts,North Adams
Sean Slade,Paul Kolderie
Sean Slade,Dinosaur Jr.
Slade,Kolderie
Michelle Shocked,Taj Mahal
Michelle Shocked,Arkansas Traveler
Athens,Georgia
Athens,Peter Buck
Athens,Watt Club
Doug Sahm,Douglas Quintet
the Red Hot Organization,Creedence Clearwater Revival
the Red Hot Organization,Effigy
the Red Hot Organization,Syd Straw
the Red Hot Organization,Ernest Tubb
Creedence Clearwater Revival,The Louvin Brothers
Boquist,Joe Henry
Boquist,Dave
Tenenbaum,Dutch East India Trading
Tenenbaum,Barry Tenenbaum
Boon,D. Boon
The Louvin Brothers,Texas Tornados
Robbie Fulks,Shelby Lynne
Dowling Press,TN
Bush Empire,Shepherd
Time Inc.,Warner Communications
Kahne,Mio Vukovic
"Spin, Billboard",Entertainment Weekly
Entertainment Weekly,the World Trade Center
Hernandez,Locke
Roundhead Studios,Auckland
Roundhead Studios,Finn
David Letterman,Feist
Feist,Beck
Beck,Skip Spence
Beck,Jamie Lidell
Beck,James Gadson
The Nels Cline Singers,the Massachusetts Museum of Contemporary Art
The Nels Cline Singers,Pronto
Cherry,Richard Bishop
Cherry,The Books
Cherry,Avi Buffalo
John Mulaney,Kristen Schaal
John Mulaney,the Bread and Puppet Theater
John Mulaney,Todd Barry
John Mulaney,Hannibal Buress
John Mulaney,Cline
The Netherlands,Utrecht
Steve Gunn,William Tyler
Steve Gunn,Tortoise
Steve Gunn,Bassekou Kouyaté
Steve Gunn,The Cairo Gang
Steve Gunn,Fennesz
Steve Gunn,Lee Ranaldo
Robert,Bandcamp
Robert,SPLC
Miiri,Finland
Miiri,Fulbright
the Austin City Limits Hall of Fame,World Central Kitchen
Gorman Bechard,Fred Uhter
Uhter,Bechard
Lennon,McCartney
John Coltrane,Ornette Coleman
John Coltrane,Albert Ayler
John Coltrane,Miles Davis
John Coltrane,Derek Bailey
Band,the Beach Boys
America,Stone
Grace Potter,Derek Webb
Grace Potter,Caedmon
Joe,Levy
Joe,0-7679
Joe,Wenner Books Retrieved
Chris Brickley,the Chicago Recording Company
YHF,Americana
YHF,Kid A.
the World Trade Center,Jeff Gordinier
Tom Moon,Recordings
