date_published,title,authors,summary,url,category
2022-06-22 19:34:23+00:00,Precipitation event-based networks: an analysis of the relations between network metrics and meteorological properties,"['Aurelienne A. S. Jorge', 'Douglas Uba', 'Alex A. Fernandes', 'Izabelly C. Costa', 'Leonardo B. L. Santos']","The study of complex systems in nature is essential to understand the
interactions between different elements and how they influence one another.
Complex network theory is a powerful tool that helps us to analyze these
interactions and gain insights into the behavior of such systems. Surprisingly,
this theory has been underutilized in the field of weather science, which
focuses on the immediate state of the atmosphere. Our research aims to fill
this gap by exploring the use of complex network theory in weather science.
Specifically, we employ weather radar data to construct event-based
geographical networks. By analyzing the relations between meteorological
properties and network metrics in these event-based networks, we can gain a
better understanding of the behavior of precipitation events. Our findings
reveal significant correlations between various meteorological properties and
network metrics, shedding light on the underlying mechanisms that govern
precipitation events. Through our work, we hope to demonstrate the potential of
complex network theory in weather science and inspire further research in this
field.",http://arxiv.org/pdf/2206.11339v3,cs.SI
2022-06-08 01:38:32+00:00,Network Report: A Structured Description for Network Datasets,"['Xinyi Zheng', 'Ryan A. Rossi', 'Nesreen Ahmed', 'Dominik Moritz']","The rapid development of network science and technologies depends on
shareable datasets. Currently, there is no standard practice for reporting and
sharing network datasets. Some network dataset providers only share links,
while others provide some contexts or basic statistics. As a result, critical
information may be unintentionally dropped, and network dataset consumers may
misunderstand or overlook critical aspects. Inappropriately using a network
dataset can lead to severe consequences (e.g., discrimination) especially when
machine learning models on networks are deployed in high-stake domains.
Challenges arise as networks are often used across different domains (e.g.,
network science, physics, etc) and have complex structures. To facilitate the
communication between network dataset providers and consumers, we propose
network report. A network report is a structured description that summarizes
and contextualizes a network dataset. Network report extends the idea of
dataset reports (e.g., Datasheets for Datasets) from prior work with
network-specific descriptions of the non-i.i.d. nature, demographic
information, network characteristics, etc. We hope network reports encourage
transparency and accountability in network research and development across
different fields.",http://arxiv.org/pdf/2206.03635v1,cs.SI
2022-06-01 13:24:05+00:00,Control hubs of complex networks and a polynomial-time identification algorithm,"['Xizhe Zhang', 'Chunyu Pan', 'Weixiong Zhang']","Unveiling the underlying control principles of complex networks is one of the
ultimate goals of network science. We introduce a novel concept, control hub,
to reveal a cornerstone of the control structure of a network. The control hubs
of a network are the nodes that lie in the middle of a control path in every
control scheme of the network. We present a theorem based on graph theory for
identifying control hubs without computing all control schemes. We develop an
algorithm to identify all control hubs in O(N0.5L) time complexity for a
network of N nodes and L links.",http://arxiv.org/pdf/2206.01188v1,cs.DM
2022-05-26 14:37:28+00:00,Dynamic Interventions for Networked Contagions,"['Marios Papachristou', 'Siddhartha Banerjee', 'Jon Kleinberg']","We study the problem of designing dynamic intervention policies for
minimizing networked defaults in financial networks. Formally, we consider a
dynamic version of the celebrated Eisenberg-Noe model of financial network
liabilities and use this to study the design of external intervention policies.
Our controller has a fixed resource budget in each round and can use this to
minimize the effect of demand/supply shocks in the network. We formulate the
optimal intervention problem as a Markov Decision Process and show how we can
leverage the problem structure to efficiently compute optimal intervention
policies with continuous interventions and provide approximation algorithms for
discrete interventions. Going beyond financial networks, we argue that our
model captures dynamic network intervention in a much broader class of dynamic
demand/supply settings with networked inter-dependencies. To demonstrate this,
we apply our intervention algorithms to various application domains, including
ridesharing, online transaction platforms, and financial networks with agent
mobility. In each case, we study the relationship between node centrality and
intervention strength, as well as the fairness properties of the optimal
interventions.",http://arxiv.org/pdf/2205.13394v2,cs.SI
2022-05-25 14:26:43+00:00,Estimating Total Treatment Effect in Randomized Experiments with Unknown Network Structure,"['Christina Lee Yu', 'Edoardo M Airoldi', 'Christian Borgs', 'Jennifer T Chayes']","Randomized experiments are widely used to estimate the causal effects of a
proposed treatment in many areas of science, from medicine and healthcare to
the physical and biological sciences, from the social sciences to engineering,
to public policy and to the technology industry at large. Here, we consider
situations where classical methods for estimating the total treatment effect on
a target population are considerably biased due to confounding network effects,
i.e., the fact that the treatment of an individual may impact their neighbors'
outcomes, an issue referred to as network interference or as non-individualized
treatment response. A key challenge in these situations, is that the network is
often unknown, and difficult, or costly, to measure. In this paper, we
characterize the limitations in estimating the total treatment effect without
knowledge of the network that drives interference, assuming a potential
outcomes model with heterogeneous additive network effects. This model
encompasses a broad class of network interference sources, including spillover,
peer effects, and contagion. Within this framework, we show that, surprisingly,
given access to average historical baseline measurements prior to the
experiment, we can develop a simple estimator and efficient randomized design
that outputs an unbiased estimate with low variance. Our solution does not
require knowledge of the underlying network structure, and it comes with
statistical guarantees for a broad class of models. We believe our results are
poised to impact current randomized experimentation strategies due to its ease
of interpretation and implementation, alongside its provable theoretical
insights under heterogeneous network effects.",http://arxiv.org/pdf/2205.12803v2,stat.ME
2022-05-20 05:27:53+00:00,Revealing role of Korean Physics Society with keyword co-occurrence network,"['Seonbin Jo', 'Chanung Park', 'Jisung Yoon', 'Woo-Sung Jung']","Science and society inevitably interact with each other and evolve together.
Studying the trend of science helps recognize leading topics significant for
research and establish better policies to allocate funds efficiently. Scholarly
societies such as the Korean Physics Society (KPS) also play an important role
in the history of science. Figuring out the role of these scholarly societies
motivate our research related with our society since societies pay attention to
improve our society. Although several studies try to capture the trend of
science leveraging scientific documents such as paper or patents, but these
studies limited their research scope only to the academic world, neglecting the
interaction with society. Here we try to understand the trend of science along
with society using a public magazine named ""Physics and High Technology,""
published by the Korean Physics Society (KPS). We build keyword co-occurrence
networks for each time period and applied community detection to capture the
keyword structure and tracked the structure's evolution. In the networks, a
research-related cluster is consistently dominant over time, and sub-clusters
of the research-related cluster divide into various fields of physics, implying
specialization of the physics discipline. Also, we found that education and
policy clusters appear consistently, revealing the KPS's contribution to
science and society. Furthermore, we applied PageRank algorithm to selected
keywords ('semiconductor', 'woman', 'evading'...) to investigate the temporal
change of the importance of keywords in the network. For example, the
importance of the keyword 'woman' increases as time goes by, indicating that
academia also pays attention to gender issues reflecting the social movement in
recent years.",http://arxiv.org/pdf/2205.09969v2,physics.soc-ph
2022-05-06 16:41:27+00:00,Trainable Wavelet Neural Network for Non-Stationary Signals,"['Jason Stock', 'Chuck Anderson']","This work introduces a wavelet neural network to learn a filter-bank
specialized to fit non-stationary signals and improve interpretability and
performance for digital signal processing. The network uses a wavelet transform
as the first layer of a neural network where the convolution is a parameterized
function of the complex Morlet wavelet. Experimental results, on both
simplified data and atmospheric gravity waves, show the network is quick to
converge, generalizes well on noisy data, and outperforms standard network
architectures.",http://arxiv.org/pdf/2205.03355v1,cs.LG
2022-04-30 05:19:29+00:00,A Faster Algorithm for Betweenness Centrality Based on Adjacency Matrices,"['Yelai Feng', 'Huaixi Wang']","Betweenness centrality is essential in complex network analysis; it
characterizes the importance of nodes and edges in networks. It is a crucial
problem that exactly computes the betweenness centrality in large networks
faster, which urgently needs to be solved. We propose a novel algorithm for
betweenness centrality based on the parallel computing of adjacency matrices,
which is faster than the existing algorithms for large networks. The time
complexity of the algorithm is only related to the number of nodes in the
network, not the number of edges. Experimental evidence shows that the
algorithm is effective and efficient. This novel algorithm is faster than
Brandes' algorithm on small and dense networks and offers excellent solutions
for betweenness centrality index computing on large-scale complex networks.",http://arxiv.org/pdf/2205.00162v5,cs.CE
2022-04-18 17:55:52+00:00,"Network Onion Divergence: Network representation and comparison using nested configuration models with fixed connectivity, correlation and centrality patterns","['Laurent Hébert-Dufresne', 'Jean-Gabriel Young', 'Alexander Daniels', 'Antoine Allard']","Random networks, constrained to reproduce specific features of networks, are
often used to represent and analyze network data as well as their mathematical
descriptions. Chief among them, the configuration model constrains random
networks by their degree distribution and is foundational to many areas of
network science. However, these representations are often selected based on
intuition or mathematical and computational simplicity rather than on
statistical evidence. To evaluate the quality of a network representation we
need to consider both the amount of information required by a random network
model as well as the probability of recovering the original data when using the
model as a generative process. To this end, we calculate the approximate size
of network ensembles generated by the popular configuration model and its
generalizations that include degree-correlations and centrality layers based on
the onion decomposition. We then apply minimum description length as a model
selection criterion and also introduce the Network Onion Divergence: model
selection and network comparison over a nested family of configuration models
with differing level of structural details. Using over 100 empirical sets of
network data, we find that a simple Layered Configuration Model offers the most
compact representation of the majority of real networks. We hope that our
results will continue to motivate the development of intricate random network
models that help capture network structure beyond the simple degree
distribution.",http://arxiv.org/pdf/2204.08444v1,cs.SI
2022-03-23 00:28:10+00:00,TSUBASA: Climate Network Construction on Historical and Real-Time Data,"['Yunlong Xu', 'Jinshu Liu', 'Fatemeh Nargesian']","A climate network represents the global climate system by the interactions of
a set of anomaly time-series. Network science has been applied on climate data
to study the dynamics of a climate network. The core task and first step to
enable interactive network science on climate data is the efficient
construction and update of a climate network on user-defined time-windows. We
present TSUBASA, an algorithm for the efficient construction of climate
networks based on the exact calculation of Pearsons correlation of large
time-series. By pre-computing simple and low-overhead statistics, TSUBASA can
efficiently compute the exact pairwise correlation of time-series on arbitrary
time windows at query time. For real-time data, TSUBASA proposes a fast and
incremental way of updating a network at interactive speed. Our experiments
show that TSUBASA is faster than approximate solutions at least one order of
magnitude for both historical and real-time data and outperforms a baseline for
time-series correlation calculation up to two orders of magnitude.",http://arxiv.org/pdf/2203.16457v1,physics.data-an
2022-03-21 03:30:05+00:00,Prediction Algorithm for Heat Demand of Science and Technology Topics Based on Time Convolution Network,"['Cui Haiyan', 'Li Yawen', 'Xu Xin']","Thanks to the rapid development of deep learning, big data analysis
technology is not only widely used in the field of natural language processing,
but also more mature in the field of numerical prediction. It is of great
significance for the subject heat prediction and analysis of science and
technology demand data. How to apply theme features to accurately predict the
theme heat of science and technology demand is the core to solve this problem.
In this paper, a prediction method of subject heat of science and technology
demand based on time convolution network (TCN) is proposed to obtain the
subject feature representation of science and technology demand. Time series
prediction is carried out based on TCN network and self attention mechanism,
which increases the accuracy of subject heat prediction of science and
technology demand data Experiments show that the prediction accuracy of this
algorithm is better than other time series prediction methods on the real
science and technology demand datasets.",http://arxiv.org/pdf/2203.10718v1,cs.IR
2022-03-15 21:54:14+00:00,Data Transfer and Network Services management for Domain Science Workflows,"['Tom Lehman', 'Xi Yang', 'Chin Guok', 'Frank Wuerthwein', 'Igor Sfiligoi', 'John Graham', 'Aashay Arora', 'Dima Mishin', 'Diego Davila', 'Jonathan Guiang', 'Tom Hutton', 'Harvey Newman', 'Justas Balcas']","This paper describes a vision and work in progress to elevate network
resources and data transfer management to the same level as compute and storage
in the context of services access, scheduling, life cycle management, and
orchestration. While domain science workflows often include active compute
resource allocation and management, the data transfers and associated network
resource coordination is not handled in a similar manner. As a result data
transfers can introduce a degree of uncertainty in workflow operations, and the
associated lack of network information does not allow for either the workflow
operations or the network use to be optimized. The net result is that domain
science workflow processes are forced to view the network as an opaque
infrastructure into which they inject data and hope that it emerges at the
destination with an acceptable Quality of Experience. There is little ability
for applications to interact with the network to exchange information,
negotiate performance parameters, discover expected performance metrics, or
receive status/troubleshooting information in real time. Developing mechanisms
to allow an application workflow to obtain information regarding the network
services, capabilities, and options, to a degree similar to what is possible
for compute resources is the primary motivation for this work. The initial
focus is on the Open Science Grid (OSG)/Compact Muon Solenoid (CMS) Large
Hadron Collider (LHC) workflows with Rucio/FTS/XRootD based data transfers and
the interoperation with the ESnet SENSE (Software-Defined Network for
End-to-end Networked Science at the Exascale) system.",http://arxiv.org/pdf/2203.08280v2,cs.NI
2022-03-13 08:59:33+00:00,Dynamics on higher-order networks: A review,"['Soumen Majhi', 'Matjaz Perc', 'Dibakar Ghosh']","Network science has evolved into an indispensable platform for studying
complex systems. But recent research has identified limits of classical
networks, where links connect pairs of nodes, to comprehensively describe group
interactions. Higher-order networks, where a link can connect more than two
nodes, have therefore emerged as a new frontier in network science. Since group
interactions are common in social, biological, and technological systems,
higher-order networks have recently led to important new discoveries across
many fields of research. We here review these works, focusing in particular on
the novel aspects of the dynamics that emerges on higher-order networks. We
cover a variety of dynamical processes that have thus far been studied,
including different synchronization phenomena, contagion processes, the
evolution of cooperation, and consensus formation. We also outline open
challenges and promising directions for future research.",http://arxiv.org/pdf/2203.06601v1,physics.soc-ph
2022-02-16 07:50:56+00:00,Network Robustness Revisited,"['Thilo Gross', 'Laura Barth']","The robustness of complex networks was one of the first phenomena studied
after the inception of network science. However, many contemporary
presentations of this theory do not go beyond the original papers. Here we
revisit this topic with the aim of providing a deep but didactic introduction.
We pay particular attention to some complications in the computation of giant
component sizes that are commonly ignored. Following an intuitive procedure, we
derive simple formulas that capture the effect of common attack scenarios on
arbitrary (configuration model) networks. We hope that this gentle but
mathematically-grounded introduction will help new researchers discover this
beautiful area of network science.",http://arxiv.org/pdf/2202.07911v1,physics.soc-ph
2022-02-03 22:06:52+00:00,A Bibliometric Perspective of Social Science Scientific Communities of Pakistan and India,"['Sami Ul-Haq', 'Saeed-Ul Hassan']","In this study, we use research publication data from the field of social
science to identify collaboration networks among social science research
communities of India and Pakistan. We have used Scopus database to extract
information of social science journals for both countries India and Pakistan.
Study of this data is significant as both countries have common social issues
and many of common social values. Keywords analysis has been done to see common
research areas in both communities like poverty, education, the issue of gender
etc. Despite having many of the common social issues, collaboration among
social science research communities of both countries is not strong.",http://arxiv.org/pdf/2202.01871v1,cs.DL
2022-02-03 18:08:53+00:00,Mean field limits of co-evolutionary signed heterogeneous networks,"['Marios Antonios Gkogkas', 'Christian Kuehn', 'Chuang Xu']","Many science phenomena are modelled as interacting particle systems (IPS)
coupled on static networks. In reality, network connections are far more
dynamic. Connections among individuals receive feedback from nearby individuals
and make changes to better adapt to the world. Hence, it is reasonable to model
myriad real-world phenomena as co-evolutionary (or adaptive) networks. These
networks are used in different areas including telecommunication, neuroscience,
computer science, biochemistry, social science, as well as physics, where
Kuramoto-type networks have been widely used to model interaction among a set
of oscillators. In this paper, we propose a rigorous formulation for limits of
a sequence of co-evolutionary Kuramoto oscillators coupled on heterogeneous
co-evolutionary networks, which receive both positive and negative feedback
from the dynamics of the oscillators on the networks. We show under mild
conditions, the mean field limit (MFL) of the co-evolutionary network exists
and the sequence of co-evolutionary Kuramoto networks converges to this MFL.
Such MFL is described by solutions of a generalized Vlasov equation. We treat
the graph limits as signed graph measures, motivated by the recent work in
[Kuehn, Xu. Vlasov equations on digraph measures, JDE, 339 (2022), 261--349].
In comparison to the recently emerging works on MFLs of IPS coupled on
non-co-evolutionary networks (i.e., static networks or time-dependent networks
independent of the dynamics of the IPS), our work seems the first to rigorously
address the MFL of a co-evolutionary network model.",http://arxiv.org/pdf/2202.01742v3,math.DS
2022-02-01 06:13:01+00:00,A Network Map of The Witcher,['Milan Janosov'],"The Witcher, a fantasy novel series by Andrzej Sapkowski, has inspired
multiple computer games and was even launched on Netflix in 2019, with the
latest season airing in December 2021. Fictional storylines such as The
Witcher, can be well summarized and simplified by network science, extracting
the backbone of a complex series of events. In other words, network mapping and
data science can transform thousands of pages into one simple, visual, social
map. This exemplary visualization also highlights the power of network science
by uncovering hidden patterns, such as influencers, hubs, and cliques in the
interplay of hundreds of people and their countless encounters. As these
methods can be applied to novels and their adaptations as well, they also allow
us to compare the original and the adapted pieces, from the cast to the plots.
Therefore, in this article, I provide a social network analysis about the
societal characteristics of The Witcher, comparing the novels and the TV show.",http://arxiv.org/pdf/2202.00235v1,physics.soc-ph
2022-01-30 20:21:13+00:00,Modularity-based Backbone Extraction in Weighted Complex Networks,"['Stephany Rajeh', 'Marinette Savonnet', 'Eric Leclercq', 'Hocine Cherifi']","The constantly growing size of real-world networks is a great challenge.
Therefore, building a compact version of networks allowing their analyses is a
must. Backbone extraction techniques are among the leading solutions to reduce
network size while preserving its features. Coarse-graining merges similar
nodes to reduce the network size, while filter-based methods remove nodes or
edges according to a specific statistical property. Since community structure
is ubiquitous in real-world networks, preserving it in the backbone extraction
process is of prime interest. To this end, we propose a filter-based method.
The so-called ""modularity vitality backbone"" removes nodes with the lower
contribution to the network's modularity. Experimental results show that the
proposed strategy outperforms the ""overlapping nodes ego backbone"" and the
""overlapping nodes and hub backbone."" These two backbone extraction processes
recently introduced have proved their efficacy to preserve better the
information of the original network than the popular disparity filter.",http://arxiv.org/pdf/2201.12905v1,cs.SI
2022-01-14 10:50:18+00:00,Stiffening of under-constrained spring networks under isotropic strain,"['Cheng-Tai Lee', 'Matthias Merkel']","Disordered spring networks are a useful paradigm to examine macroscopic
mechanical properties of amorphous materials. Here, we study the elastic
behavior of under-constrained spring networks, i.e.\ networks with more degrees
of freedom than springs. While such networks are usually floppy, they can be
rigidified by applying external strain. Recently, an analytical formalism has
been developed to predict the mechanical network properties close to this
rigidity transition. Here we numerically show that these predictions apply to
many different classes of spring networks, including phantom triangular,
Delaunay, Voronoi, and honeycomb networks. The analytical predictions further
imply that the shear modulus $G$ scales linearly with isotropic stress $T$
close to the rigidity transition; however, this seems to be at odds with recent
numerical studies suggesting an exponent between $G$ and $T$ that is smaller
than one for some network classes. Using increased numerical precision and
shear stabilization, we demonstrate here that close to the transition linear
scaling, $G\sim T$, holds independent of the network class. Finally, we show
that our results are not or only weakly affected by finite-size effects,
depending on the network class.",http://arxiv.org/pdf/2201.05385v2,cond-mat.soft
2022-01-03 07:37:40+00:00,Graph Neural Networks: a bibliometrics overview,"['Abdalsamad Keramatfar', 'Mohadeseh Rafiee', 'Hossein Amirkhani']","Recently, graph neural networks have become a hot topic in machine learning
community. This paper presents a Scopus based bibliometric overview of the GNNs
research since 2004, when GNN papers were first published. The study aims to
evaluate GNN research trend, both quantitatively and qualitatively. We provide
the trend of research, distribution of subjects, active and influential authors
and institutions, sources of publications, most cited documents, and hot
topics. Our investigations reveal that the most frequent subject categories in
this field are computer science, engineering, telecommunications, linguistics,
operations research and management science, information science and library
science, business and economics, automation and control systems, robotics, and
social sciences. In addition, the most active source of GNN publications is
Lecture Notes in Computer Science. The most prolific or impactful institutions
are found in the United States, China, and Canada. We also provide must read
papers and future directions. Finally, the application of graph convolutional
networks and attention mechanism are now among hot topics of GNN research.",http://arxiv.org/pdf/2201.01188v1,cs.LG
2021-12-15 08:40:27+00:00,Science Factionalism: How Group Identity Language Affects Public Engagement with Misinformation and Debunking Narratives on a Popular Q&A Platform in China,"['Kaiping Chen', 'Yepeng Jin', 'Anqi Shao']","Misinformation and intergroup bias are two pathologies challenging informed
citizenship. This paper examines how identity language is used in
misinformation and debunking messages about controversial science on Chinese
digital public sphere, and their impact on how the public engage with science.
We collected an eight-year time series dataset of public discussion (N=6039) on
one of the most controversial science issues in China (GMO) from a popular Q&A
platform, Zhihu. We found that both misinformation and debunking messages use a
substantial amount of group identity languages when discussing the
controversial science issue, which we define as science factionalism --
discussion about science is divided by factions that are formed upon science
attitudes. We found that posts that use science factionalism receive more
digital votes and comments, even among the science-savvy community in China.
Science factionalism also increases the use of negativity in public discourse.
We discussed the implications of how science factionalism interacts with the
digital attention economy to affect public engagement with science
misinformation.",http://arxiv.org/pdf/2112.07968v1,cs.HC
2021-12-10 16:43:01+00:00,Artificial Intellgence -- Application in Life Sciences and Beyond. The Upper Rhine Artificial Intelligence Symposium UR-AI 2021,"['Karl-Herbert Schäfer', 'Franz Quint']","The TriRhenaTech alliance presents the accepted papers of the 'Upper-Rhine
Artificial Intelligence Symposium' held on October 27th 2021 in Kaiserslautern,
Germany. Topics of the conference are applications of Artificial Intellgence in
life sciences, intelligent systems, industry 4.0, mobility and others. The
TriRhenaTech alliance is a network of universities in the Upper-Rhine
Trinational Metropolitan Region comprising of the German universities of
applied sciences in Furtwangen, Kaiserslautern, Karlsruhe, Offenburg and Trier,
the Baden-Wuerttemberg Cooperative State University Loerrach, the French
university network Alsace Tech (comprised of 14 'grandes \'ecoles' in the
fields of engineering, architecture and management) and the University of
Applied Sciences and Arts Northwestern Switzerland. The alliance's common goal
is to reinforce the transfer of knowledge, research, and technology, as well as
the cross-border mobility of students.",http://arxiv.org/pdf/2112.05657v1,cs.AI
2021-12-09 12:50:53+00:00,Topological transition in a coupled dynamic in random networks,"['Paulo Freitas Gomes', 'Henrique Almeida Fernandes', 'Ariadne de Andrade Costa']","In this work, we study the topological transition on the associated networks
in a model proposed by Saeedian et al. (Scientific Reports 2019 9:9726), which
considers a coupled dynamics of node and link states. Our goal was to better
understand the two observed phases, so we use another network structure (the so
called random geometric graph - RGG) together with other metrics borrowed from
network science. We observed a topological transition on the two associated
networks, which are subgraphs of the full network. As the links have two
possible states (friendly and non-friendly), we defined each associated network
as composed of only one type of link. The (non) friendly associated network has
(non) friendly links only. This topological transition was observed from the
domain distribution of each associated network between the two phases of the
system (absorbing and active). We also showed that another metric from network
science called modularity (or assortative coefficient) can also be used as
order parameter, giving the same phase diagram as the original order parameter
from the seminal work. On the absorbing phase the absolute value of the
modularity for each associated network reaches a maximum value, while on the
active phase they fall to the minimum value.",http://arxiv.org/pdf/2112.04874v3,physics.soc-ph
2021-12-05 22:15:07+00:00,iNaturalist citizen science community during City Nature Challenge: new computational approach for analysis of user activity,"['Liubov Tupikina', 'Frank Schlosser', 'Vadim Voskresenskii', 'Katharina Kloppenborg', 'Florence Lopez', 'Albrecht Mariz', 'Anna Mogilevskaja', 'Muki Haklay', 'Bastian Greshake Tzovaras']","Analysing patterns of engagement among citizen science participants can
provide important insights into the organisation and practice of individual
citizen science projects. In particular, methods from statistics and network
science can be used to understand different types of user behaviour and user
interactions to help the further implementation and organization of community
efforts. Using publicly available data from the iNaturalist community and their
yearly City Nature Challenges (CNC) from 2017-2020 as an example; we showcase
computational methods to explore the spatio-temporal evolution of this citizen
science community that typically interacts in a hybrid offline-online way. In
particular, we investigate the user types present in the community along with
their interactions, finding significant differences in usage-behavior on both
the level of engagement and the types of community tasks/roles and how they
interact with the network of contributors. We expect that these computational
analysis strategies will be useful to gain further understanding of other
citizen science communities and projects.",http://arxiv.org/pdf/2112.02693v1,cs.SI
2021-12-04 11:27:08+00:00,Local topological features of robust supply networks,"['Alexey Lyutov', 'Yilmaz Uygun', 'Marc-Thorsten Hütt']","The design of robust supply and distribution systems is one of the
fundamental challenges at the interface of network science and logistics. Given
the multitude of performance criteria, real-world constraints, and external
influences acting upon such a system, even formulating an appropriate research
question to address this topic is non-trivial.
  Here we present an abstraction of a supply and distribution system leading to
a minimal model, which only retains stylized facts of the systemic function
and, in this way, allows us to investigate the generic properties of robust
supply networks. On this level of abstraction, a supply and distribution system
is the strategic use of transportation to eliminate mismatches between
production patterns (i.e., the amounts of goods produced at each production
site of a company) and demand patterns (i.e., the amount of goods consumed at
each location). When creating networks based on this paradigm and furthermore
requiring the robustness of the system with respect to the loss of
transportation routes (edge of the network) we see that robust networks are
built from specific sets of subgraphs, while vulnerable networks display a
markedly different subgraph composition.
  Our findings confirm a long-standing hypothesis in the field of network
science, namely, that network motifs -- statistically over-represented small
subgraphs -- are informative about the robust functioning of a network. Also,
our findings offer a blueprint for enhancing the robustness of real-world
supply and distribution systems.",http://arxiv.org/pdf/2112.02310v1,cs.SI
2021-12-01 04:33:36+00:00,Software Engineering Meets Network Engineering: Conceptual Model for Events Monitoring and Logging,"['Sabah Al-Fedaghi', 'Bader Behbehani']","Abstraction applied in computer networking hides network details behind a
well-defined representation by building a model that captures an essential
aspect of the network system. Two current methods of representation are
available, one based on graph theory, where a network node is reduced to a
point in a graph, and the other the use of non-methodological iconic depictions
such as human heads, walls, towers or computer racks. In this paper, we adopt
an abstract representation methodology, the thinging machine (TM), proposed in
software engineering to model computer networks. TM defines a single coherent
network architecture and topology that is constituted from only five generic
actions with two types of arrows. Without loss of generality, this paper
applies TM to model the area of network monitoring in packet-mode transmission.
Complex network documents are difficult to maintain and are not guaranteed to
mirror actual situations. Network monitoring is constant monitoring for and
alerting of malfunctions, failures, stoppages or suspicious activities in a
network system. Current monitoring systems are built on ad hoc descriptions
that lack systemization. The TM model of monitoring presents a theoretical
foundation integrated with events and behavior descriptions. To investigate TM
modeling s feasibility, we apply it to an existing computer network in a
Kuwaiti enterprise to create an integrated network system that includes
hardware, software and communication facilities. The final specifications point
to TM modeling s viability in the computer networking field.",http://arxiv.org/pdf/2201.09055v1,cs.NI
2021-11-25 15:01:27+00:00,Quantification of network structural dissimilarities based on graph embedding,"['Zhipeng Wang', 'Xiu-Xiu Zhan', 'Chuang Liu', 'Zi-Ke Zhang']","Identifying and quantifying structural dissimilarities between complex
networks is a fundamental and challenging problem in network science. Previous
network comparison methods are based on the structural features, such as the
length of shortest path, degree and graphlet, which may only contain part of
the topological information. Therefore, we propose an efficient network
comparison method based on network embedding, i.e., \textit{DeepWalk}, which
considers the global structural information. In detail, we calculate the
distance between nodes through the vector extracted by \textit{DeepWalk} and
quantify the network dissimilarity by spectral entropy based Jensen-Shannon
divergences of the distribution of the node distances. Experiments on both
synthetic and empirical data show that our method outperforms the baseline
methods and can distinguish networks perfectly by only using the global
embedding based distance distribution. In addition, we show that our method can
capture network properties, e.g., average shortest path length and link
density. Moreover, the experiments of modularity further implies the
functionality of our method.",http://arxiv.org/pdf/2111.13114v1,cs.SI
2021-11-17 20:01:57+00:00,Machine Learning for compositional disorder: A Comparison Between Different Descriptors and Machine Learning Frameworks,"['Mostafa Yaghoobi', 'Mojtaba Alaei']","Compositional disorder is common in crystal compounds. In these compounds,
some atoms are randomly distributed at some crystallographic sites. For such
compounds, randomness forms many non-identical independent structures. Thus,
calculating the energy of all structures using ordinary quantum ab initio
methods can be significantly time-consuming. Machine learning can be a reliable
alternative to ab initio methods. We calculate the energy of these compounds
with an accuracy close to that of density functional theory calculations in a
considerably shorter time using machine learning. In this study, we use kernel
ridge regression and neural network to predict energy. In the KRR, we employ
sine matrix, Ewald sum matrix, SOAP, ACSF, and MBTR. To implement the neural
network, we use two important classes of application of the neural network in
material science, including high-dimensional neural network and convolutional
neural network based on crystal graph representation. We show that kernel ridge
regression using MBTR and neural network using ACSF can provide better accuracy
than other methods.",http://arxiv.org/pdf/2111.09368v3,cond-mat.mtrl-sci
2021-11-15 17:18:17+00:00,Network-based analysis of fluid flows: Progress and outlook,"['Kunihiko Taira', 'Aditya G. Nair']","The network of interactions among fluid elements and coherent structures
gives rise to the incredibly rich dynamics of vortical flows. These
interactions can be described with the use of mathematical tools from the
emerging field of network science, which leverages graph theory, dynamical
systems theory, data science, and control theory. The blending of network
science and fluid mechanics facilitates the extraction of the key interactions
and communities in terms of vortical elements, modal structures, and particle
trajectories. Phase-space techniques and time-delay embedding enable
network-based analysis in terms of visibility, recurrence, and cluster
transitions leveraging available time-series measurements. Equipped with the
knowledge of interactions and communities, the network-theoretic approach
enables the analysis, modeling, and control of fluid flows, with a particular
emphasis on interactive dynamics. In this article, we provide a brief
introduction to network science and an overview of the progress on
network-based strategies to study the complex dynamics of fluid flows. Case
studies are surveyed to highlight the utility of network-based techniques to
tackle a range of problems from fluid mechanics. Towards the end of the paper,
we offer an outlook on network-inspired approaches.",http://arxiv.org/pdf/2111.07923v1,physics.flu-dyn
2021-10-20 19:42:49+00:00,A melting temperature database and a neural network model for melting temperature prediction,['Qi-Jun Hong'],"I build a melting temperature database that contains approximately 10,000
materials. Based on the database, I build a machine learning model that
predicts melting temperature in seconds. The model features graph neural
network and residual neural network architecture. The root-mean-square errors
of melting temperature are 90 and 160K for training and testing, respectively.
The model is deployed online and is publicly available.",http://arxiv.org/pdf/2110.10748v2,cond-mat.mtrl-sci
2021-10-19 11:18:52+00:00,Network Science Predicts Who Dies Next in Game of Thrones,['Milan Janosov'],"Social network analysis and machine learning have found countless
applications in recent years. As an example, this short project was carried out
in 2017 and was followed by some media attention, with the following goal: to
bring network science and predictive modeling together on the subject of the
popular TV and book series, Game of Thrones, and predict which key characters
are likely to meet their ends.",http://arxiv.org/pdf/2110.09856v1,cs.SI
