date_published,title,authors,summary,url,category
2023-10-23 13:35:24+00:00,Causal machine learning for single-cell genomics,"['Alejandro Tejada-Lapuerta', 'Paul Bertin', 'Stefan Bauer', 'Hananeh Aliee', 'Yoshua Bengio', 'Fabian J. Theis']","Advances in single-cell omics allow for unprecedented insights into the
transcription profiles of individual cells. When combined with large-scale
perturbation screens, through which specific biological mechanisms can be
targeted, these technologies allow for measuring the effect of targeted
perturbations on the whole transcriptome. These advances provide an opportunity
to better understand the causative role of genes in complex biological
processes such as gene regulation, disease progression or cellular development.
However, the high-dimensional nature of the data, coupled with the intricate
complexity of biological systems renders this task nontrivial. Within the
machine learning community, there has been a recent increase of interest in
causality, with a focus on adapting established causal techniques and
algorithms to handle high-dimensional data. In this perspective, we delineate
the application of these methodologies within the realm of single-cell genomics
and their challenges. We first present the model that underlies most of current
causal approaches to single-cell biology and discuss and challenge the
assumptions it entails from the biological point of view. We then identify open
problems in the application of causal approaches to single-cell data:
generalising to unseen environments, learning interpretable models, and
learning causal models of dynamics. For each problem, we discuss how various
research directions - including the development of computational approaches and
the adaptation of experimental protocols - may offer ways forward, or on the
contrary pose some difficulties. With the advent of single cell atlases and
increasing perturbation data, we expect causal models to become a crucial tool
for informed experimental design.",http://arxiv.org/pdf/2310.14935v1,cs.LG
2023-10-23 10:00:29+00:00,Native spaces and generalization of Wu functions,"['Yixuan Huang', 'Zongmin Wu', 'Shengxin Zhu']","We prove that the native space of a Wu function is a dense subspace of a
Sobolev space. An explicit characterization of the native spaces of Wu
functions is given. Three definitions of Wu functions are introduced and proven
to be equivalent. Based on these new equivalent definitions and the so called
$f$-form tricks, we can generalize the Wu functions into the even-dimensional
spaces $\R^{2k}$, while the original Wu functions are only defined in the
odd-dimensional spaces $\R^{2k+1}$. Such functions in even-dimensional spaces
are referred to as the `missing Wu functions'. Furthermore we can generalize
the Wu functions into `fractional'-dimensional spaces. We call all these Wu
functions the generalized Wu functions. The closed form of the generalized Wu
functions are given in terms of hypergeometric functions. Finally we prove that
the Wu functions and the missing Wu functions can be written as linear
combinations of the generalized Wendland functions.",http://arxiv.org/pdf/2310.14762v2,math.CA
2023-10-23 01:41:58+00:00,Density Functional Theory Calculations on the Interstellar Formation of Biomolecules,"['Qingli Liao', 'Junzhi Wang', 'Peng Xie', 'Enwei Liang', 'Zhao Wang']","The density functional theory (DFT) is the most versatile electronic
structure method used in quantum chemical calculations, and is increasingly
applied in astrochemical research. This mini-review provides an overview of the
applications of DFT calculations in understanding the chemistry that occurs in
star-forming regions. We survey investigations into the formation of
biologically-relevant compounds such as nucleobases in the interstellar medium,
and also covers the formation of both achiral and chiral amino acids, as well
as biologically-relevant molecules such as sugars, and nitrogen-containing
polycyclic aromatic hydrocarbons. Additionally, DFT calculations are used to
estimate the potential barriers for chemical reactions in astronomical
environments. We conclude by noting several areas that require more research,
such as the formation pathways of chiral amino acids, complex sugars and other
biologically-important molecules, and the role of environmental factors in the
formation of interstellar biomolecules.",http://arxiv.org/pdf/2310.14488v1,astro-ph.GA
2023-10-20 13:23:18+00:00,Entanglement and coherence in pure and doped Posner molecules,"['Betony Adams', 'Ilya Sinayskiy', 'Shivang Agarwal', 'Francesco Petruccione']","The potential role of spin in biological systems is a primary topic in
quantum biology. However, much of this research focuses on electron spin. A
recent hypothesis suggests that nuclear spin may be better suited to biological
processes, being less sensitive to decoherence. The hypothesis details how
phosphorus nuclei might be prepared in a spin-entangled state, how this
entanglement is protected by assembly into calcium phosphate (Posner)
molecules, and how this entanglement might modulate calcium ion production and
concomitant neural activation. In this paper, we investigate the robustness of
quantum effects such as coherence and entanglement in Posner molecules. We
investigate how these effects are directly dependent on specific parameters
such as spin-spin coupling strengths and Posner molecule symmetry. We also
investigate how lithium isotope-doped Posner molecules differentially modulate
quantum resources such as coherence and entanglement and whether this is a
viable explanation for lithium's mechanism of action in bipolar disease.
Finally, we illustrate how entanglement might possibly be preserved through the
exploitation of the biological environment.",http://arxiv.org/pdf/2310.13484v1,quant-ph
2023-10-17 19:27:04+00:00,Constructing universal Phenomenology for biological cellular systems: An idiosyncratic review on evolutionary dimensional reduction,['Kunihiko Kaneko'],"Possibility to establish macroscopic phenomenological theory for biological
systems, akin to the akin to the well-established framework of thermodynamics,
is briefly reviewed. We introduce the concept of an evolutionary
fluctuation-response relationship, which highlights the need for a tight
correlation between the variance in phenotypic traits caused by genetic
mutations and by internal noise. We provide a distribution theory that allows
us to derive these relationships, which suggests that the changes in traits
resulting from adaptation and evolution are considerably constrained within a
lower-dimensional space. We explore the reasons behind this dimensional
reduction, focusing on the constraints posed by the requirements for steady
growth and robustness achieved through the evolutionary process. We draw
support from recent laboratory and numerical experiments to substantiate our
claims. Universality of evolutionary dimensional reduction is presented,
whereas potential theoretical formulations for it are discussed. We conclude by
briefly considering the prospects of establishing a macroscopic framework that
characterizes biological robustness and irreversibility in cell
differentiation, as well as an ideal cell model.",http://arxiv.org/pdf/2310.11540v2,physics.bio-ph
2023-10-10 14:37:17+00:00,Tertiary Lymphoid Structures Generation through Graph-based Diffusion,"['Manuel Madeira', 'Dorina Thanou', 'Pascal Frossard']","Graph-based representation approaches have been proven to be successful in
the analysis of biomedical data, due to their capability of capturing intricate
dependencies between biological entities, such as the spatial organization of
different cell types in a tumor tissue. However, to further enhance our
understanding of the underlying governing biological mechanisms, it is
important to accurately capture the actual distributions of such complex data.
Graph-based deep generative models are specifically tailored to accomplish
that. In this work, we leverage state-of-the-art graph-based diffusion models
to generate biologically meaningful cell-graphs. In particular, we show that
the adopted graph diffusion model is able to accurately learn the distribution
of cells in terms of their tertiary lymphoid structures (TLS) content, a
well-established biomarker for evaluating the cancer progression in oncology
research. Additionally, we further illustrate the utility of the learned
generative models for data augmentation in a TLS classification task. To the
best of our knowledge, this is the first work that leverages the power of graph
diffusion models in generating meaningful biological cell structures.",http://arxiv.org/pdf/2310.06661v1,cs.LG
2023-10-06 04:50:55+00:00,A Survey of Mathematical Models on Somitogenesis,['Hanyu Song'],"This paper presents a comprehensive survey of various established
mathematical models pertaining to Somitogenesis, a biological process. The
study begins by revisiting and replicating the findings from prominent research
papers in this domain, subsequently offering a critical evaluation of the
strengths and weaknesses inherent in each approach. By synthesizing this
knowledge, the paper aims to contribute to a deeper understanding of
Somitogenesis, and pave the way for further advancements in the development of
enhanced mathematical models for this intricate biological process. The
concluding section offers valuable insights and directions for prospective
research in this field.",http://arxiv.org/pdf/2310.04013v1,math.DS
2023-10-02 11:46:39+00:00,Predicting emergence of crystals from amorphous matter with deep learning,"['Muratahan Aykol', 'Amil Merchant', 'Simon Batzner', 'Jennifer N. Wei', 'Ekin Dogus Cubuk']","Crystallization of the amorphous phases into metastable crystals plays a
fundamental role in the formation of new matter, from geological to biological
processes in nature to synthesis and development of new materials in the
laboratory. Predicting the outcome of such phase transitions reliably would
enable new research directions in these areas, but has remained beyond reach
with molecular modeling or ab-initio methods. Here, we show that
crystallization products of amorphous phases can be predicted in any inorganic
chemistry by sampling the crystallization pathways of their local structural
motifs at the atomistic level using universal deep learning potentials. We show
that this approach identifies the crystal structures of polymorphs that
initially nucleate from amorphous precursors with high accuracy across a
diverse set of material systems, including polymorphic oxides, nitrides,
carbides, fluorides, chlorides, chalcogenides, and metal alloys. Our results
demonstrate that Ostwald's rule of stages can be exploited mechanistically at
the molecular level to predictably access new metastable crystals from the
amorphous phase in material synthesis.",http://arxiv.org/pdf/2310.01117v1,cond-mat.mtrl-sci
2023-09-27 23:11:35+00:00,Masked Autoencoders are Scalable Learners of Cellular Morphology,"['Oren Kraus', 'Kian Kenyon-Dean', 'Saber Saberian', 'Maryam Fallah', 'Peter McLean', 'Jess Leung', 'Vasudev Sharma', 'Ayla Khan', 'Jia Balakrishnan', 'Safiye Celik', 'Maciej Sypetkowski', 'Chi Vicky Cheng', 'Kristen Morse', 'Maureen Makes', 'Ben Mabey', 'Berton Earnshaw']","Inferring biological relationships from cellular phenotypes in high-content
microscopy screens provides significant opportunity and challenge in biological
research. Prior results have shown that deep vision models can capture
biological signal better than hand-crafted features. This work explores how
self-supervised deep learning approaches scale when training larger models on
larger microscopy datasets. Our results show that both CNN- and ViT-based
masked autoencoders significantly outperform weakly supervised baselines. At
the high-end of our scale, a ViT-L/8 trained on over 3.5-billion unique crops
sampled from 93-million microscopy images achieves relative improvements as
high as 28% over our best weakly supervised baseline at inferring known
biological relationships curated from public databases. Relevant code and
select models released with this work can be found at:
https://github.com/recursionpharma/maes_microscopy.",http://arxiv.org/pdf/2309.16064v2,cs.CV
2023-09-15 22:12:44+00:00,BioinspiredLLM: Conversational Large Language Model for the Mechanics of Biological and Bio-inspired Materials,"['Rachel K. Luu', 'Markus J. Buehler']","The study of biological materials and bio-inspired materials science is well
established; however, surprisingly little knowledge has been systematically
translated to engineering solutions. To accelerate discovery and guide
insights, an open-source autoregressive transformer large language model (LLM),
BioinspiredLLM, is reported. The model was finetuned with a corpus of over a
thousand peer-reviewed articles in the field of structural biological and
bio-inspired materials and can be prompted to recall information, assist with
research tasks, and function as an engine for creativity. The model has proven
that it is able to accurately recall information about biological materials and
is further enhanced with enhanced reasoning ability, as well as with
retrieval-augmented generation to incorporate new data during generation that
can also help to traceback sources, update the knowledge base, and connect
knowledge domains. BioinspiredLLM also has been shown to develop sound
hypotheses regarding biological materials design and remarkably so for
materials that have never been explicitly studied before. Lastly, the model
showed impressive promise in collaborating with other generative artificial
intelligence models in a workflow that can reshape the traditional materials
design process. This collaborative generative artificial intelligence method
can stimulate and enhance bio-inspired materials design workflows. Biological
materials are at a critical intersection of multiple scientific fields and
models like BioinspiredLLM help to connect knowledge domains.",http://arxiv.org/pdf/2309.08788v2,cond-mat.mtrl-sci
2023-09-15 17:36:27+00:00,"Neural Network Driven, Interactive Design for Nonlinear Optical Molecules Based on Group Contribution Method","['Jinming Fan', 'Chao Qian', 'Shaodong Zhou']","A Lewis-mode group contribution method (LGC) -- multi-stage Bayesian neural
network (msBNN) -- evolutionary algorithm (EA) framework is reported for
rational design of D-Pi-A type organic small-molecule nonlinear optical
materials is presented. Upon combination of msBNN and corrected Lewis-mode
group contribution method (cLGC), different optical properties of molecules are
afforded accurately and efficiently - by using only a small data set for
training. Moreover, by employing the EA model designed specifically for LGC,
structural search is well achievable. The logical origins of the well
performance of the framework are discussed in detail. Considering that such a
theory guided, machine learning framework combines chemical principles and
data-driven tools, most likely, it will be proven efficient to solve molecular
design related problems in wider fields.",http://arxiv.org/pdf/2309.08570v1,stat.ML
2023-09-12 19:28:26+00:00,Identifying Bayesian Optimal Experiments for Uncertain Biochemical Pathway Models,"['Natalie M. Isenberg', 'Susan D. Mertins', 'Byung-Jun Yoon', 'Kristofer Reyes', 'Nathan M. Urban']","Pharmacodynamic (PD) models are mathematical models of cellular reaction
networks that include drug mechanisms of action. These models are useful for
studying predictive therapeutic outcomes of novel drug therapies in silico.
However, PD models are known to possess significant uncertainty with respect to
constituent parameter data, leading to uncertainty in the model predictions.
Furthermore, experimental data to calibrate these models is often limited or
unavailable for novel pathways. In this study, we present a Bayesian optimal
experimental design approach for improving PD model prediction accuracy. We
then apply our method using simulated experimental data to account for
uncertainty in hypothetical laboratory measurements. This leads to a
probabilistic prediction of drug performance and a quantitative measure of
which prospective laboratory experiment will optimally reduce prediction
uncertainty in the PD model. The methods proposed here provide a way forward
for uncertainty quantification and guided experimental design for models of
novel biological pathways.",http://arxiv.org/pdf/2309.06540v2,q-bio.MN
2023-09-12 12:01:02+00:00,Integrating Python data analysis in an existing introductory laboratory course,"['Eugenio Tufino', 'Stefano Oss', 'Micol Alemani']","In this article we describe how we successfully incorporated data analysis in
Python in a first-year laboratory course without significantly altering the
course structure and without overburdening students. We show how we created and
used carefully designed Jupyter Notebooks with exercises and physics
application examples that allow students to master data analysis programming in
the laboratory course. We use these Notebooks to guide students through the
fundamentals of data handling and analysis in Python while performing simple
experiments. We present our teaching approach and the developed materials. We
discuss the effectiveness of our intervention based on the results from pre-
and post- course questionnaires and students' group work. The results presented
give insights about advantages and challenges of introducing computation at the
early stage of the curriculum in a laboratory course setting and are
informative for other instructors and the physics education research community.",http://arxiv.org/pdf/2309.06158v1,physics.ed-ph
2023-09-10 03:00:29+00:00,Comparative laboratory study of electric field conjugation algorithms,"['Niyati Desai', 'Axel Potier', 'Susan F. Redmond', 'Garreth Ruane', 'Phillip K. Poon', 'A. J. Eldorado Riggs', 'Matthew Noyes', 'Camilo Mejia Prada']","Future space telescope coronagraph instruments hinge on the integration of
high-performance masks and precise wavefront sensing and control techniques to
create dark holes essential for exoplanet detection. Recent advancements in
wavefront control algorithms might exhibit differing performance depending on
the coronagraph used. This research investigates three model-free and
model-based algorithms in conjunction with either a vector vortex coronagraph
or a scalar vortex coronagraph under identical laboratory conditions: pairwise
probing with electric field conjugation, the self-coherent camera with electric
field conjugation, and implicit electric field conjugation. We present
experimental results in narrowband and broadband light from the In-Air
Coronagraph Testbed at the Jet Propulsion Laboratory. We find that model-free
dark hole digging methods achieve comparable broadband contrasts to model-based
methods, and highlight the calibration costs of model-free methods compared to
model-based approaches. This study also reports the first time that electric
field conjugation with the self-coherent camera has been applied for
simultaneous multi-subband correction with a field stop. This study compares
the advantages and disadvantages of each of these wavefront sensing and control
algorithms with respect to their potential for future space telescopes.",http://arxiv.org/pdf/2309.04920v2,astro-ph.IM
2023-09-04 06:22:33+00:00,"Deep Learning Approach for Large-Scale, Real-Time Quantification of Green Fluorescent Protein-Labeled Biological Samples in Microreactors","['Yuanyuan Wei', 'Sai Mu Dalike Abaxi', 'Nawaz Mehmood', 'Luoquan Li', 'Fuyang Qu', 'Guangyao Cheng', 'Dehua Hu', 'Yi-Ping Ho', 'Scott Wu Yuan', 'Ho-Pui Ho']","Absolute quantification of biological samples entails determining expression
levels in precise numerical copies, offering enhanced accuracy and superior
performance for rare templates. However, existing methodologies suffer from
significant limitations: flow cytometers are both costly and intricate, while
fluorescence imaging relying on software tools or manual counting is
time-consuming and prone to inaccuracies. In this study, we have devised a
comprehensive deep-learning-enabled pipeline that enables the automated
segmentation and classification of GFP (green fluorescent protein)-labeled
microreactors, facilitating real-time absolute quantification. Our findings
demonstrate the efficacy of this technique in accurately predicting the sizes
and occupancy status of microreactors using standard laboratory fluorescence
microscopes, thereby providing precise measurements of template concentrations.
Notably, our approach exhibits an analysis speed of quantifying over 2,000
microreactors (across 10 images) within remarkably 2.5 seconds, and a dynamic
range spanning from 56.52 to 1569.43 copies per micron-liter. Furthermore, our
Deep-dGFP algorithm showcases remarkable generalization capabilities, as it can
be directly applied to various GFP-labeling scenarios, including droplet-based,
microwell-based, and agarose-based biological applications. To the best of our
knowledge, this represents the first successful implementation of an all-in-one
image analysis algorithm in droplet digital PCR (polymerase chain reaction),
microwell digital PCR, droplet single-cell sequencing, agarose digital PCR, and
bacterial quantification, without necessitating any transfer learning steps,
modifications, or retraining procedures. We firmly believe that our Deep-dGFP
technique will be readily embraced by biomedical laboratories and holds
potential for further development in related clinical applications.",http://arxiv.org/pdf/2309.01384v1,q-bio.QM
2023-09-01 15:54:20+00:00,"Modular, Multi-Robot Integration of Laboratories: An Autonomous Solid-State Workflow for Powder X-Ray Diffraction","['Amy. M. Lunt', 'Hatem Fakhruldeen', 'Gabriella Pizzuto', 'Louis Longley', 'Alexander White', 'Nicola Rankin', 'Rob Clowes', 'Ben Alston', 'Lucia Gigli', 'Graeme M. Day', 'Andrew I. Cooper', 'Sam. Y. Chong']","Automation can transform productivity in research activities that use liquid
handling, such as organic synthesis, but it has made less impact in materials
laboratories, which require sample preparation steps and a range of solid-state
characterization techniques. For example, powder X-ray diffraction (PXRD) is a
key method in materials and pharmaceutical chemistry, but its end-to-end
automation is challenging because it involves solid powder handling and sample
processing. Here we present a fully autonomous solid-state workflow for PXRD
experiments that can match or even surpass manual data quality. The workflow
involves 12 steps performed by a team of three multipurpose robots,
illustrating the power of flexible, modular automation to integrate complex,
multitask laboratories.",http://arxiv.org/pdf/2309.00544v2,cs.RO
2023-08-24 08:03:11+00:00,Predator-prey survival pressure is sufficient to evolve swarming behaviors,"['Jianan Li', 'Liang Li', 'Shiyu Zhao']","The comprehension of how local interactions arise in global collective
behavior is of utmost importance in both biological and physical research.
Traditional agent-based models often rely on static rules that fail to capture
the dynamic strategies of the biological world. Reinforcement learning has been
proposed as a solution, but most previous methods adopt handcrafted reward
functions that implicitly or explicitly encourage the emergence of swarming
behaviors. In this study, we propose a minimal predator-prey coevolution
framework based on mixed cooperative-competitive multiagent reinforcement
learning, and adopt a reward function that is solely based on the fundamental
survival pressure, that is, prey receive a reward of $-1$ if caught by
predators while predators receive a reward of $+1$. Surprisingly, our analysis
of this approach reveals an unexpectedly rich diversity of emergent behaviors
for both prey and predators, including flocking and swirling behaviors for
prey, as well as dispersion tactics, confusion, and marginal predation
phenomena for predators. Overall, our study provides novel insights into the
collective behavior of organisms and highlights the potential applications in
swarm robotics.",http://arxiv.org/pdf/2308.12624v1,q-bio.PE
2023-08-20 14:10:50+00:00,SBSM-Pro: Support Bio-sequence Machine for Proteins,"['Yizheng Wang', 'Yixiao Zhai', 'Yijie Ding', 'Quan Zou']","Proteins play a pivotal role in biological systems. The use of machine
learning algorithms for protein classification can assist and even guide
biological experiments, offering crucial insights for biotechnological
applications. We introduce the Support Bio-Sequence Machine for Proteins
(SBSM-Pro), a model purpose-built for the classification of biological
sequences. This model starts with raw sequences and groups amino acids based on
their physicochemical properties. It incorporates sequence alignment to measure
the similarities between proteins and uses a novel multiple kernel learning
(MKL) approach to integrate various types of information, utilizing support
vector machines for classification prediction. The results indicate that our
model demonstrates commendable performance across ten datasets in terms of the
identification of protein function and posttranslational modification. This
research not only exemplifies state-of-the-art work in protein classification
but also paves avenues for new directions in this domain, representing a
beneficial endeavor in the development of platforms tailored for the
classification of biological sequences. SBSM-Pro is available for access at
http://lab.malab.cn/soft/SBSM-Pro/.",http://arxiv.org/pdf/2308.10275v2,q-bio.QM
2023-08-19 22:24:00+00:00,Dronevision: An Experimental 3D Testbed for Flying Light Specks,"['Hamed Alimohammadzadeh', 'Rohit Bernard', 'Yang Chen', 'Trung Phan', 'Prashant Singh', 'Shuqin Zhu', 'Heather Culbertson', 'Shahram Ghandeharizadeh']","Today's robotic laboratories for drones are housed in a large room. At times,
they are the size of a warehouse. These spaces are typically equipped with
permanent devices to localize the drones, e.g., Vicon Infrared cameras.
Significant time is invested to fine-tune the localization apparatus to compute
and control the position of the drones. One may use these laboratories to
develop a 3D multimedia system with miniature sized drones configured with
light sources. As an alternative, this brave new idea paper envisions shrinking
these room-sized laboratories to the size of a cube or cuboid that sits on a
desk and costs less than 10K dollars. The resulting Dronevision (DV) will be
the size of a 1990s Television. In addition to light sources, its Flying Light
Specks (FLSs) will be network-enabled drones with storage and processing
capability to implement decentralized algorithms. The DV will include a
localization technique to expedite development of 3D displays. It will act as a
haptic interface for a user to interact with and manipulate the 3D virtual
illuminations. It will empower an experimenter to design, implement, test,
debug, and maintain software and hardware that realize novel algorithms in the
comfort of their office without having to reserve a laboratory. In addition to
enhancing productivity, it will improve safety of the experimenter by
minimizing the likelihood of accidents. This paper introduces the concept of a
DV, the research agenda one may pursue using this device, and our plans to
realize one.",http://arxiv.org/pdf/2308.10121v1,cs.MM
2023-08-15 20:07:50+00:00,A basic introduction to ultrastable optical cavities for laser stabilization,"['Jamie A. Boyd', 'Thierry Lahaye']","We give a simple introduction to the properties and use of ultrastable
optical cavities, which are increasingly common in atomic and molecular physics
laboratories for stabilizing the frequency of lasers to linewidths at the kHz
level or below. Although the physics of Fabry-Perot interferometers is part of
standard optics curricula, the specificities of ultrastable optical cavities,
such as their high finesse, fixed length, and the need to operate under vacuum,
can make their use appear relatively challenging to newcomers. Our aim in this
work is to bridge the gap between generic knowledge about Fabry-Perot
resonators and the specialized literature about ultrastable cavities. The
intended audience includes students setting up an ultrastable cavity in a
research laboratory for the first time and instructors designing advanced
laboratory courses on optics and laser stabilization techniques.",http://arxiv.org/pdf/2308.08015v1,physics.optics
2023-08-07 12:39:42+00:00,MSLE: An ontology for Materials Science Laboratory Equipment. Large-Scale Devices for Materials Characterization,"['Mehrdad Jalali', 'Matthias Mail', 'Rossella Aversa', 'Christian Kübel']","This paper introduces a new ontology for Materials Science Laboratory
Equipment, termed MSLE. A fundamental issue with materials science laboratory
(hereafter lab) equipment in the real world is that scientists work with
various types of equipment with multiple specifications. For example, there are
many electron microscopes with different parameters in chemical and physical
labs. A critical development to unify the description is to build an equipment
domain ontology as basic semantic knowledge and to guide the user to work with
the equipment appropriately. Here, we propose to develop a consistent ontology
for equipment, the MSLE ontology. In the MSLE, two main existing ontologies,
the Semantic Sensor Network (SSN) and the Material Vocabulary (MatVoc), have
been integrated into the MSLE core to build a coherent ontology. Since various
acronyms and terms have been used for equipment, this paper proposes an
approach to use a Simple Knowledge Organization System (SKOS) to represent the
hierarchical structure of equipment terms. Equipment terms were collected in
various languages and abbreviations and coded into the MSLE using the SKOS
model. The ontology development was conducted in close collaboration with
domain experts and focused on the large-scale devices for materials
characterization available in our research group. Competency questions are
expected to be addressed through the MSLE ontology. Constraints are modeled in
the Shapes Query Language (SHACL); a prototype is shown and validated to show
the value of the modeling constraints.",http://arxiv.org/pdf/2308.07325v1,cs.AI
2023-08-03 09:18:43+00:00,Improving specificity and axial spatial resolution of refractive index imaging by exploiting uncorrelated subcellular dynamics,"['Herve Hugonnet', 'HyunJun Han', 'Weisun Park', 'YongKeun Park']","Holotomography, a three-dimensional quantitative phase imaging technique,
presents an innovative, non-invasive approach to studying biological samples by
exploiting the refractive index as an intrinsic imaging contrast. Despite
offering label-free quantitative imaging capabilities, its potential in cell
biology research has been stifled due to limitations in molecular specificity
and axial resolution. Here, we propose and experimentally validate a solution
to overcome these constraints by capitalizing on the intrinsic dynamic
movements of subcellular organelles and biological molecules within living
cells. Our findings elucidate that leveraging such sample motions enhances
axial resolution. Furthermore, we demonstrate that the extraction of
uncorrelated dynamic signals from refractive index distributions unveils a
trove of previously unexplored dynamic imaging data. This enriched dataset
paves the way for fresh insights into cellular morphologic dynamics and the
metabolic shifts occurring in response to external stimuli. This promising
development could broaden the utility of holotomography in cell biology.",http://arxiv.org/pdf/2308.01641v1,physics.optics
2023-07-30 13:58:46+00:00,Synaptic Plasticity Models and Bio-Inspired Unsupervised Deep Learning: A Survey,"['Gabriele Lagani', 'Fabrizio Falchi', 'Claudio Gennaro', 'Giuseppe Amato']","Recently emerged technologies based on Deep Learning (DL) achieved
outstanding results on a variety of tasks in the field of Artificial
Intelligence (AI). However, these encounter several challenges related to
robustness to adversarial inputs, ecological impact, and the necessity of huge
amounts of training data. In response, researchers are focusing more and more
interest on biologically grounded mechanisms, which are appealing due to the
impressive capabilities exhibited by biological brains. This survey explores a
range of these biologically inspired models of synaptic plasticity, their
application in DL scenarios, and the connections with models of plasticity in
Spiking Neural Networks (SNNs). Overall, Bio-Inspired Deep Learning (BIDL)
represents an exciting research direction, aiming at advancing not only our
current technologies but also our understanding of intelligence.",http://arxiv.org/pdf/2307.16236v1,cs.NE
2023-07-27 10:42:31+00:00,"Literature Survey on how to cluster and define Living Labs, Real World Laboratories and similar research infrastructures","['Troung Giang Luu', 'Tanja Zylowski', 'Sascha Alpers', 'Andreas Oberweis']","In today's world, where societal challenges in the areas of digitalization,
demographic change and sustainability are becoming increasingly complex, new
innovation structures are needed to meet these challenges. Living Labs or also
Real World Laboratories prove to be such. Through their applied methods such as
co-creation, they integrate users into research, making it more user-centric.
Which other research infrastructures exist and how they can be differentiated
is presented in this paper on the basis of a systematic literature research.
Furthermore, methods for user integration are examined and provided in the form
of an overview.",http://arxiv.org/pdf/2307.14761v1,cs.SE
2023-07-20 17:08:05+00:00,Stochastic trade-offs and the emergence of diversification in E. coli evolution experiments,"['Roberto Corral López', 'Samir Suweis', 'Sandro Azaele', 'Miguel A. Muñoz']","Laboratory experiments with bacterial colonies, under well-controlled
conditions often lead to evolutionary diversification, where at least two
ecotypes emerge from an initially monomorphic population. Empirical evidence
suggests that such ''evolutionary branching'' occurs stochastically, even under
fixed and stable conditions. This stochastic nature is characterized by: (i)
occurrence in a significant fraction, but not all, of experimental settings,
(ii) emergence at widely varying times, and (iii) variable relative abundances
of the resulting subpopulations across experiments. Theoretical approaches to
understanding evolutionary branching under these conditions have been
previously developed within the (deterministic) framework of ''adaptive
dynamics''. Here, we advance the understanding of the stochastic nature of
evolutionary outcomes by introducing the concept of ''stochastic trade-offs''
as opposed to ''hard'' ones. The key idea is that the stochasticity of
mutations occurs in a high-dimensional trait space and this translates into
variability that is constrained to a flexible tradeoff curve. By incorporating
this additional source of stochasticity, we are able to account for the
observed empirical variability and make predictions regarding the likelihood of
evolutionary branching under different conditions. This approach effectively
bridges the gap between theoretical predictions and experimental observations,
providing insights into when and how evolutionary branching is more likely to
occur in laboratory experiments.",http://arxiv.org/pdf/2307.11033v3,q-bio.PE
2023-07-19 15:58:59+00:00,Superfast and sub-wavelength orbital rotation of plasmonic particles in focused Gaussian beams,"['Lei-Ming Zhou', 'Xiaoyu Zhu', 'Yu Zheng', 'Long Wang', 'Chan Huang', 'Xiaoyun Jiang', 'Yuzhi Shi', 'Fang-Wen Sun', 'Jigang Hu']","The use of nanophotonics for optical manipulation has continuously attracted
interest in both fundamental research and practical applications, due to its
significantly enhanced capabilities at the nanoscale. In this work, we showed
that plasmonic particles can be trapped at off-axis location in Gaussian beams
assisted by surface plasmon resonance. The off-axis displacement can be tuned
at the sub-wavelength scale by the incident light beams. Based on these, we
propose that a superfast orbital rotation of particles in continuous-wave laser
beam can be realized in tightly focused circularly polarized Gaussian beams.
The rotation has a tunable orbital radius at the sub-wavelength scale and a
superfast rotation speed (more than 10^4 r/s in water under common laboratory
conditions). Our work will aid in the development of optically driven
nanomachines, and find applications in micro/nano-rheology, micro-fluid
mechanics, and biological research at the nanoscale.",http://arxiv.org/pdf/2307.10090v1,physics.optics
2023-07-17 13:54:37+00:00,Laboratory modeling of jets from young stars using plasma focus facilities,"['V. S. Beskin', 'V. I. Krauz', 'S. A. Lamzin']","Jets from young stars are used as an example to review how laboratory
modeling enables advancement in understanding the main physical processes
responsible for the formation and stability of these amazing objects. The
discussion focuses on the options for modeling jet emissions in a laboratory
experiment at the PF-3 facility at the National Research Center Kurchatov
Institute. Many properties of the flows obtained using this experimental setup
are consistent with the main features of jets from young stars.",http://arxiv.org/pdf/2307.08491v1,astro-ph.HE
2023-07-17 12:47:33+00:00,SBMLtoODEjax: Efficient Simulation and Optimization of Biological Network Models in JAX,"['Mayalen Etcheverry', 'Michael Levin', 'Clément Moulin-Frier', 'Pierre-Yves Oudeyer']","Advances in bioengineering and biomedicine demand a deep understanding of the
dynamic behavior of biological systems, ranging from protein pathways to
complex cellular processes. Biological networks like gene regulatory networks
and protein pathways are key drivers of embryogenesis and physiological
processes. Comprehending their diverse behaviors is essential for tackling
diseases, including cancer, as well as for engineering novel biological
constructs. Despite the availability of extensive mathematical models
represented in Systems Biology Markup Language (SBML), researchers face
significant challenges in exploring the full spectrum of behaviors and
optimizing interventions to efficiently shape those behaviors. Existing tools
designed for simulation of biological network models are not tailored to
facilitate interventions on network dynamics nor to facilitate automated
discovery. Leveraging recent developments in machine learning (ML), this paper
introduces SBMLtoODEjax, a lightweight library designed to seamlessly integrate
SBML models with ML-supported pipelines, powered by JAX. SBMLtoODEjax
facilitates the reuse and customization of SBML-based models, harnessing JAX's
capabilities for efficient parallel simulations and optimization, with the aim
to accelerate research in biological network analysis.",http://arxiv.org/pdf/2307.08452v2,q-bio.BM
